1.883222222222221687e-01,4.550259259259259448e-01,7.761777777777777443e-01,1.168551851851851842e+00,1.360225925925925949e+00,1.760822222222222511e+00,2.399437037037037257e+00,2.502303703703704141e+00,2.869385185185185705e+00,3.266374074074073874e+00,3.780714814814815750e+00,4.343129629629629562e+00,5.112851851851852203e+00,5.773600000000000065e+00,6.888044444444444636e+00,8.416359259259259318e+00,1.121639629629629553e+01,1.403927407407407379e+01,1.883492962962963091e+01,2.769051851851851964e+01
1.880111111111110733e-01,4.640296296296295142e-01,8.017925925925927233e-01,1.142707407407407505e+00,1.462377777777777554e+00,1.774292592592592754e+00,2.232562962962963304e+00,2.584822222222222354e+00,2.994155555555556347e+00,3.548837037037037234e+00,3.904881481481481398e+00,4.578633333333333333e+00,5.234111111111110048e+00,6.075177777777777344e+00,7.169737037037037020e+00,8.562570370370371720e+00,1.081157777777777973e+01,1.437787777777777620e+01,1.876168888888888731e+01,2.521434074074074516e+01
1.632777777777777439e-01,4.498074074074073780e-01,7.971629629629630731e-01,1.155540740740740757e+00,1.470711111111110858e+00,1.822448148148148483e+00,2.258025925925926103e+00,2.647611111111111359e+00,3.073470370370370741e+00,3.525344444444444392e+00,3.891992592592592448e+00,4.570729629629629365e+00,5.183914814814815308e+00,6.014785185185185235e+00,7.046259259259260332e+00,8.255588888888889088e+00,1.108895555555555390e+01,1.356600740740740818e+01,1.888535925925926051e+01,2.654012592592593123e+01
1.957925925925925736e-01,4.781111111111110423e-01,7.177703703703702809e-01,1.055044444444444451e+00,1.360800000000000232e+00,1.747870370370370408e+00,2.112848148148148475e+00,2.485992592592592310e+00,2.872585185185184908e+00,3.357977777777778172e+00,3.874470370370370453e+00,4.536133333333333795e+00,5.349166666666666181e+00,6.121822222222223608e+00,7.173903703703703449e+00,8.672888888888889980e+00,1.113152222222222321e+01,1.392750000000000199e+01,1.823483703703703540e+01,3.083046666666666979e+01
1.263185185185184967e-01,3.630962962962962504e-01,6.724703703703702740e-01,1.014544444444444249e+00,1.368888888888888600e+00,1.724770370370370287e+00,2.162314814814814579e+00,2.433259259259259455e+00,2.927637037037036372e+00,3.384185185185184963e+00,3.836581481481482037e+00,4.488833333333333009e+00,5.247796296296296958e+00,6.003896296296296953e+00,6.838725925925927207e+00,8.456703703703704278e+00,1.115909259259259301e+01,1.409801851851852028e+01,1.800152962962962988e+01,2.785753333333333615e+01
2.377851851851851828e-01,4.554444444444443740e-01,7.643777777777777116e-01,1.109048148148148005e+00,1.453925925925926288e+00,1.791562962962962580e+00,2.151899999999999924e+00,2.585748148148148129e+00,2.995148148148148337e+00,3.408018518518519002e+00,3.981381481481481188e+00,4.496466666666666612e+00,5.355107407407408537e+00,6.119985185185185195e+00,7.245129629629629697e+00,8.623285185185185497e+00,1.102605555555555661e+01,1.433877407407407212e+01,1.755897407407407229e+01,2.399464814814814773e+01
2.018999999999999406e-01,5.127629629629629759e-01,8.635111111111112292e-01,1.254348148148147990e+00,1.643570370370370570e+00,1.961255555555555752e+00,2.481111111111111267e+00,2.869422222222222096e+00,3.288729629629629780e+00,3.858566666666666922e+00,4.304514814814814905e+00,4.854825925925926100e+00,5.728111111111109821e+00,6.438648148148147676e+00,7.488285185185185711e+00,8.976825925925925986e+00,1.100113333333333543e+01,1.392433703703703429e+01,1.721834444444444756e+01,2.433990740740740932e+01
1.427333333333332677e-01,4.069740740740739882e-01,7.589407407407408046e-01,1.090877777777777835e+00,1.387674074074074282e+00,1.783088888888888723e+00,2.089381481481481284e+00,2.568433333333333568e+00,3.098937037037037712e+00,3.492948148148148135e+00,3.961355555555555963e+00,4.783003703703703202e+00,5.610081481481481447e+00,6.211118518518519593e+00,7.573870370370371141e+00,8.624333333333332519e+00,1.120472592592592420e+01,1.391368148148148087e+01,1.670482222222222290e+01,2.173283703703703296e+01
1.317444444444443863e-01,3.734407407407407953e-01,7.165000000000000258e-01,1.009203703703703603e+00,1.385903703703703860e+00,1.791044444444444439e+00,2.203507407407407026e+00,2.606974074074074110e+00,3.102896296296297152e+00,3.537807407407407290e+00,4.091507407407407371e+00,4.796851851851851478e+00,5.584385185185185563e+00,6.548007407407408387e+00,7.708218518518520135e+00,9.126155555555556020e+00,1.098849629629629554e+01,1.382582222222222335e+01,1.746719999999999828e+01,2.251386296296296052e+01
1.246962962962962496e-01,3.363074074074073327e-01,6.522999999999998799e-01,9.445999999999998842e-01,1.291977777777777892e+00,1.599714814814814812e+00,2.088688888888888595e+00,2.426770370370370689e+00,2.907877777777777784e+00,3.480925925925926201e+00,4.055155555555555402e+00,4.535544444444443712e+00,5.391781481481481286e+00,6.381644444444443565e+00,7.547592592592592631e+00,8.943366666666666021e+00,1.096640740740740583e+01,1.400755185185185070e+01,1.648167037037037019e+01,2.184710370370370569e+01
